age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
27,8,2,1,0,-0.6044155677148888,1,0,1,-0.6900249563230885,5,-0.5630351616194182,-0.8856866463353108,0.0,0.0,0,0
36,1,1,1,0,-0.04056360390429252,1,0,0,-0.6900249563230885,5,0.6188500182484491,-0.13972611064458876,0.0,0.0,0,0
46,9,1,1,0,-0.3980697426607983,1,0,0,-0.6900249563230885,5,-0.1424870608075391,-0.8856866463353108,0.0,0.0,0,0
37,7,2,1,0,-0.6667991892428697,1,0,0,-0.6900249563230885,5,-0.628292625538503,-0.8856866463353108,0.0,0.0,0,0
37,4,2,2,0,-0.5408322611575237,0,1,0,-0.6900249563230885,5,1.2496721694662678,0.6062344250461332,0.0,0.0,0,0
33,0,1,1,0,-0.6248102132144211,0,0,1,-0.6900249563230885,5,2.315544080144651,0.6062344250461332,0.0,0.0,0,0
37,1,1,1,0,-0.18452580743040223,0,1,1,-0.6900249563230885,5,-0.8675699932418135,2.844116032118299,0.0,0.0,0,0
41,9,1,1,0,-0.3656782468674236,1,1,0,-0.6900249563230885,5,-1.0415898970260393,1.3521949607368553,0.0,0.0,0,0
60,3,1,0,0,0.18377749659056178,1,0,1,-0.6900249563230885,5,-0.1787412074292528,0.6062344250461332,0.0,0.0,0,0
52,10,1,0,0,-0.425662498336636,0,1,0,-0.6900249563230885,5,1.2279196814932396,0.6062344250461332,0.0,0.0,0,0
30,7,2,1,0,-0.47844863962954287,0,1,0,-0.6900249563230885,5,-0.5195301856733618,0.6062344250461332,0.0,0.0,0,0
37,7,0,1,0,-0.5696247018627457,0,0,0,-0.6900249563230885,5,1.8514910033867156,-0.8856866463353108,0.0,0.0,0,0
33,1,1,1,0,-0.6524029688902587,0,0,0,-0.6900249563230885,5,-0.16423954878056735,-0.8856866463353108,0.0,0.0,0,0
31,8,1,0,0,-0.6763966694779437,1,0,0,-0.6900249563230885,5,2.0472633951439696,-0.8856866463353108,0.0,0.0,0,1
58,1,1,1,0,-0.06455730449197747,0,1,1,-0.6900249563230885,5,0.17654942946354166,1.3521949607368553,0.0,0.0,0,0
54,9,1,1,0,-0.6248102132144211,1,0,0,-0.6900249563230885,5,-0.4687743804029626,0.6062344250461332,0.0,0.0,0,0
39,4,1,2,0,-0.2553072241640728,0,0,0,-0.6900249563230885,5,-0.6645467721602167,2.844116032118299,0.0,0.0,0,0
44,4,1,2,0,-0.3908716324844928,1,1,0,-0.6900249563230885,5,-0.6935500894575877,2.098155496427577,0.0,0.0,0,0
32,4,2,2,0,-0.7003903700656287,0,0,0,-0.6900249563230885,5,-1.085094872972096,2.844116032118299,0.0,0.0,0,0
33,1,2,1,0,-0.6008165126267361,1,1,0,-0.6900249563230885,5,-0.14973789013188185,0.6062344250461332,0.0,0.0,0,0
35,1,0,1,0,-0.40166879774895103,0,1,0,-0.6900249563230885,5,-0.4397710631055916,2.098155496427577,0.0,0.0,0,0
25,8,2,2,0,-0.8671465891500391,0,0,0,-0.6900249563230885,5,0.6913583114918765,0.6062344250461332,0.0,0.0,0,0
27,2,1,2,0,-0.7591749365054568,0,0,0,-0.6900249563230885,5,-0.5920384789167893,1.3521949607368553,0.0,0.0,0,0
50,9,1,1,0,-0.7267834407120821,0,0,0,-0.6900249563230885,5,-0.033724620942397934,2.098155496427577,0.0,0.0,0,0
40,7,1,0,0,-0.30929305048636396,1,0,0,-0.6900249563230885,5,0.38682347986948123,-0.8856866463353108,0.0,0.0,0,0
41,1,1,0,0,-0.285299349898679,1,0,1,-0.5703463575833866,5,-0.6355434548628457,-0.8856866463353108,0.0,0.0,0,0
39,3,1,0,0,2.21964299145563,0,0,0,-0.5703463575833866,5,-0.0772295968884544,0.6062344250461332,0.0,0.0,0,0
29,0,1,1,0,-0.5984171425679676,0,1,0,-0.5703463575833866,5,-0.6572959428358739,-0.8856866463353108,0.0,0.0,0,0
41,9,2,1,0,-1.4729875289890841,1,1,0,-0.5703463575833866,5,0.07503781892274324,-0.8856866463353108,0.0,0.0,0,0
30,0,2,2,0,-0.7255837556826978,0,1,0,-0.5703463575833866,5,-1.0633423849990675,-0.8856866463353108,0.0,0.0,0,0
48,6,1,1,0,-1.7117248498365494,1,0,0,-0.5703463575833866,5,-0.21499535405096654,-0.8856866463353108,0.0,0.0,0,0
44,4,1,2,0,0.17537970138487202,1,0,0,-0.5703463575833866,5,-0.599289308241132,-0.13972611064458876,0.0,0.0,0,0
56,1,2,0,0,-0.09215006016781517,0,1,0,-0.5703463575833866,5,-0.28025281797005125,-0.8856866463353108,0.0,0.0,0,0
35,4,1,2,0,-0.7315821808296191,0,0,0,-0.5703463575833866,5,-0.8385666759444426,-0.8856866463353108,0.0,0.0,0,0
59,4,1,2,0,-0.7315821808296191,1,0,1,-0.5703463575833866,5,-0.11348374351016813,-0.8856866463353108,0.0,0.0,0,0
40,0,1,1,0,-0.5528291114513663,1,0,0,-0.5703463575833866,5,-0.33100862324045044,-0.8856866463353108,0.0,0.0,0,0
32,4,1,2,0,0.703241114313941,1,0,0,-0.5703463575833866,5,2.1995308109551672,-0.8856866463353108,0.0,0.0,0,0
26,4,1,2,0,-0.7111875353300869,0,1,0,-0.5703463575833866,5,2.3010424214959655,-0.8856866463353108,0.0,0.0,0,0
28,1,2,1,0,-0.18572549245978648,1,0,0,-0.5703463575833866,5,-0.28025281797005125,-0.8856866463353108,0.0,0.0,0,0
38,1,1,1,0,-0.6715979293604067,1,1,0,-0.5703463575833866,5,2.4678114959558486,-0.13972611064458876,0.0,0.0,0,0
51,4,0,2,0,1.653391657586265,1,0,0,-0.5703463575833866,5,-0.9980849210799829,-0.8856866463353108,0.0,0.0,0,0
40,6,1,0,0,-0.6811954095954807,0,0,0,-0.5703463575833866,5,0.4303284558155377,0.6062344250461332,0.0,0.0,0,0
38,9,2,1,0,-0.2840996648692948,1,0,0,-0.5703463575833866,5,1.4454445612235218,-0.8856866463353108,0.0,0.0,0,0
26,3,1,1,0,-1.642143118132263,1,0,0,-0.5703463575833866,5,-0.09898208486148263,-0.8856866463353108,0.0,0.0,0,0
54,4,1,2,0,-0.6176121030381155,0,0,0,-0.5703463575833866,5,-0.7298042360793013,-0.8856866463353108,0.0,0.0,0,0
27,7,2,1,0,-0.6476042287727217,1,0,0,-0.5703463575833866,5,-0.25124950067268026,-0.8856866463353108,0.0,0.0,0,0
34,4,1,2,0,-0.8191591879746691,1,0,0,-0.5703463575833866,5,-0.8313158466200998,-0.8856866463353108,0.0,0.0,0,0
38,0,1,1,0,-1.6049528822213512,1,0,0,-0.5703463575833866,5,0.9306356791951871,-0.8856866463353108,0.0,0.0,0,0
36,9,1,1,0,-1.2786385542288359,1,0,0,-0.5703463575833866,5,0.3433185039234248,-0.8856866463353108,0.0,0.0,0,0
33,1,1,1,0,-0.7315821808296191,1,1,0,-0.5703463575833866,5,1.7282269048728889,-0.8856866463353108,0.0,0.0,0,0
59,0,0,2,0,-0.6847944646836335,0,0,0,-0.5703463575833866,5,-0.9980849210799829,-0.8856866463353108,0.0,0.0,0,0
39,9,1,1,0,-0.6871938347424019,1,1,0,-0.5703463575833866,5,1.9022468086571145,-0.8856866463353108,0.0,0.0,0,0
38,9,2,1,0,1.5862092959407472,1,0,0,-0.5703463575833866,5,-0.33100862324045044,-0.8856866463353108,0.0,0.0,0,0
51,9,1,1,0,-0.9619217064713946,1,0,1,-0.5703463575833866,5,-1.0705932143234105,-0.8856866463353108,0.0,0.0,0,0
37,1,2,1,0,1.2742911883008428,1,0,0,-0.5703463575833866,5,2.025510907170941,-0.8856866463353108,0.0,0.0,0,0
34,4,1,2,0,-0.5384328910987553,1,0,0,-0.5703463575833866,5,1.2569229987906105,-0.8856866463353108,0.0,0.0,0,0
35,7,1,1,0,-0.285299349898679,1,0,0,-0.5703463575833866,5,0.1838002587878844,-0.8856866463353108,0.0,0.0,0,0
36,4,2,2,0,0.8747960735158883,1,0,0,-0.5703463575833866,5,-0.4977776977003336,-0.8856866463353108,0.0,0.0,0,0
51,9,0,1,0,-0.07175541466828296,1,0,0,-0.5703463575833866,5,1.786233539467631,-0.8856866463353108,0.0,0.0,0,0
27,0,1,1,0,0.3973214318209578,1,0,0,-0.5703463575833866,5,-0.5847876495924466,-0.8856866463353108,0.0,0.0,0,0
37,9,0,1,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,0.5680942129780499,-0.8856866463353108,0.0,0.0,0,0
34,4,2,2,0,0.5268874149944566,1,0,0,-0.5703463575833866,5,-1.085094872972096,-0.8856866463353108,0.0,0.0,0,0
33,9,1,2,0,-0.4484565138949367,1,0,0,-0.5703463575833866,5,-0.011972132969369702,-0.8856866463353108,0.0,0.0,0,0
37,1,2,1,0,-0.416065018101562,0,0,0,-0.5703463575833866,5,-0.44702189242993434,-0.13972611064458876,0.0,0.0,0,0
33,0,2,1,0,-0.6931922598893232,0,0,0,-0.5703463575833866,5,-1.1721048248642087,-0.8856866463353108,0.0,0.0,0,0
53,9,0,1,0,-0.19532297269486046,1,1,0,-0.5703463575833866,5,-0.7008009187819304,-0.8856866463353108,0.0,0.0,0,0
38,9,1,1,0,-0.5948180874798149,0,0,0,-0.5703463575833866,5,-0.6355434548628457,0.6062344250461332,0.0,0.0,0,0
50,7,0,1,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,-0.25124950067268026,-0.13972611064458876,0.0,0.0,0,0
40,4,1,2,0,-0.8311560382685116,1,1,0,-0.5703463575833866,5,-0.5340318443220473,-0.13972611064458876,0.0,0.0,0,0
26,0,2,0,0,-0.0981484853147364,1,1,0,-0.5703463575833866,5,-0.7443058947279869,-0.13972611064458876,0.0,0.0,0,0
31,2,1,2,0,-0.7315821808296191,1,1,0,-0.5703463575833866,5,-0.3890152578351924,-0.13972611064458876,0.0,0.0,0,0
55,3,1,1,0,-0.7255837556826978,0,0,0,-0.5703463575833866,5,0.4665826024372514,-0.13972611064458876,0.0,0.0,0,0
27,2,2,2,0,-0.7243840706533136,0,0,0,-0.5703463575833866,5,-0.44702189242993434,-0.13972611064458876,0.0,0.0,0,0
31,1,2,1,0,-0.924731470560483,0,0,0,-0.5703463575833866,5,-0.06272793823976891,-0.13972611064458876,0.0,0.0,0,0
50,7,1,1,0,-1.549767370869676,1,0,0,-0.5703463575833866,5,1.9892567605492275,-0.13972611064458876,0.0,0.0,0,0
39,4,1,2,0,0.12019419003319665,1,0,0,-0.5703463575833866,5,0.04603450162537225,-0.13972611064458876,0.0,0.0,0,0
51,9,1,1,0,-0.6620004491253327,1,0,0,-0.5703463575833866,5,-0.5557843322950755,-0.13972611064458876,0.0,0.0,0,0
43,9,1,1,0,-1.0435002884695235,1,0,0,-0.5703463575833866,5,-0.15698871945622458,-0.13972611064458876,0.0,0.0,0,0
34,4,2,2,0,-0.7207850155651608,0,0,0,-0.5703463575833866,5,1.699223587575518,-0.13972611064458876,0.0,0.0,0,0
53,4,1,2,0,-1.5353711505170649,0,1,0,-0.5703463575833866,5,-0.8603191639174708,-0.13972611064458876,0.0,0.0,0,0
60,7,0,0,0,-0.6620004491253327,0,1,0,-0.5703463575833866,5,-0.287503647294394,-0.13972611064458876,0.0,0.0,0,0
42,7,1,1,0,-0.5780224970684354,0,0,0,-0.5703463575833866,5,-0.4107677458082206,-0.13972611064458876,0.0,0.0,0,0
47,0,0,1,0,0.6348590676390389,1,0,0,-0.5703463575833866,5,-0.7153025774306159,-0.13972611064458876,0.0,0.0,0,0
27,0,2,1,0,-0.21811698825316114,0,1,1,-0.5703463575833866,5,0.8436257273030742,-0.13972611064458876,0.0,0.0,0,0
47,4,1,2,0,0.18137812653179328,1,0,0,-0.5703463575833866,5,-0.9038241398635273,-0.13972611064458876,0.0,0.0,0,0
46,1,1,0,0,0.19937340197255699,0,1,1,-0.5703463575833866,5,-0.9328274571608982,-0.13972611064458876,0.0,0.0,0,0
41,9,1,1,0,-0.9379280058837096,1,1,0,-0.5703463575833866,5,-0.5267810149977046,-0.13972611064458876,0.0,0.0,0,0
45,3,1,1,0,-0.7315821808296191,0,0,0,-0.5703463575833866,5,0.08228864824708597,-0.13972611064458876,0.0,0.0,0,0
55,4,1,2,0,-0.058558879345056235,0,1,0,-0.5703463575833866,5,0.8218732393300459,-0.13972611064458876,0.0,0.0,0,0
37,9,1,1,0,-0.24331037387023036,1,0,0,-0.5703463575833866,5,-0.46152355107861986,-0.13972611064458876,0.0,0.0,0,0
51,6,2,2,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,-0.47602520972730533,-0.13972611064458876,0.0,0.0,0,0
55,1,1,1,0,0.44770820305509623,0,0,1,-0.5703463575833866,5,-1.1866064835128942,-0.13972611064458876,0.0,0.0,0,0
32,3,0,1,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,-0.8095633586470716,-0.13972611064458876,0.0,0.0,0,0
58,4,2,2,0,-0.3212899007802064,0,1,0,-0.5703463575833866,5,2.6055772531183607,-0.13972611064458876,0.0,0.0,0,0
34,3,0,0,0,-0.6763966694779437,1,0,1,-0.5703463575833866,5,-1.2591147767563218,-0.13972611064458876,0.0,0.0,0,0
28,4,1,2,0,-0.7111875353300869,1,0,0,-0.5703463575833866,5,-1.367877216621463,-0.13972611064458876,0.0,0.0,0,0
47,7,1,1,0,0.5556798556996785,0,0,1,-0.5703463575833866,5,2.2720391041985946,0.6062344250461332,0.0,0.0,0,0
47,2,1,2,0,-0.23251320860577213,1,1,1,-0.5703463575833866,5,-0.853068334593128,-0.13972611064458876,0.0,0.0,0,0
34,9,1,3,0,-0.7171859604770081,1,0,0,-0.5703463575833866,5,2.1705274936577963,-0.13972611064458876,0.0,0.0,0,0
39,9,2,1,0,0.073406473887211,0,1,0,-0.5703463575833866,5,-0.7733092120253579,-0.13972611064458876,0.0,0.0,0,0
57,5,1,1,0,-0.7219847005945451,0,0,0,-0.5703463575833866,5,-0.8095633586470716,-0.13972611064458876,0.0,0.0,0,0
57,0,1,1,0,2.2892247231599163,1,0,0,-0.5703463575833866,5,-0.8893224812148418,-0.13972611064458876,0.0,0.0,0,0
32,2,1,1,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,0.13304445351748517,-0.13972611064458876,0.0,0.0,0,0
59,0,0,1,0,-0.7255837556826978,0,1,0,-0.5703463575833866,5,-0.9980849210799829,-0.13972611064458876,0.0,0.0,0,0
41,9,0,1,0,1.0667456782173679,0,1,0,-0.5703463575833866,5,-1.0560915556747248,-0.13972611064458876,0.0,0.0,0,0
58,5,1,1,0,-0.6116136778911944,1,0,0,-0.5703463575833866,5,-0.13523623148319636,-0.13972611064458876,0.0,0.0,0,0
29,0,1,1,0,-0.3872725773963401,0,1,0,-0.5703463575833866,5,0.3215660159503965,-0.13972611064458876,0.0,0.0,0,0
31,7,2,1,0,-0.5120398204523018,1,0,0,-0.5703463575833866,5,-1.048840726350382,-0.13972611064458876,0.0,0.0,0,0
36,6,1,1,0,0.0014253721241561422,0,0,0,-0.5703463575833866,5,-0.570285990943761,-0.13972611064458876,0.0,0.0,0,0
56,9,1,1,0,-0.6032158826855046,0,0,1,-0.5703463575833866,5,-1.1068473609451241,1.3521949607368553,0.0,0.0,0,0
29,1,1,0,0,-0.44005871868924695,0,1,0,-0.5703463575833866,5,-0.6935500894575877,-0.13972611064458876,0.0,0.0,0,0
34,1,1,1,0,-0.2445100588996146,0,1,0,-0.5703463575833866,5,-0.6645467721602167,-0.13972611064458876,0.0,0.0,0,0
39,0,1,1,0,-0.25050848404653586,1,0,0,-0.5703463575833866,5,-0.6717976014845595,-0.13972611064458876,0.0,0.0,0,0
34,0,1,1,0,-0.19892202778301318,1,0,0,-0.5703463575833866,5,-0.22949701269965203,-0.13972611064458876,0.0,0.0,0,0
33,6,1,2,0,0.7668244208713061,1,0,0,-0.5703463575833866,5,0.4085759678425095,-0.13972611064458876,0.0,0.0,0,0
43,0,1,0,0,-0.2613056493109941,1,1,0,-0.5703463575833866,5,-0.853068334593128,-0.13972611064458876,0.0,0.0,0,0
42,0,1,1,0,0.04221466312322056,1,1,0,-0.5703463575833866,5,-1.1793556541885515,-0.13972611064458876,0.0,0.0,0,0
34,1,1,1,1,-1.6253475277208835,1,1,0,-0.5703463575833866,5,-0.5340318443220473,-0.13972611064458876,0.0,0.0,0,0
35,7,2,0,0,-0.5312347809224498,0,1,0,-0.5703463575833866,5,2.968118719335498,-0.13972611064458876,0.0,0.0,0,1
38,2,1,0,0,-0.7567755664466883,1,0,0,-0.5703463575833866,5,-1.1213490195938096,-0.13972611064458876,0.0,0.0,0,0
42,3,1,0,0,-0.7315821808296191,0,1,0,-0.5703463575833866,5,-0.8820716518904991,-0.13972611064458876,0.0,0.0,0,0
47,9,1,1,0,-1.002710997470459,1,0,0,-0.5703463575833866,5,0.6115991889241064,-0.13972611064458876,0.0,0.0,0,0
41,9,1,2,0,-0.5192379306286072,1,0,1,-0.5703463575833866,5,-0.6355434548628457,-0.13972611064458876,0.0,0.0,0,0
32,0,1,2,0,-0.7315821808296191,1,1,0,-0.5703463575833866,5,-0.8675699932418135,-0.13972611064458876,0.0,0.0,0,0
48,0,0,1,0,-0.7315821808296191,0,1,0,-0.5703463575833866,5,2.0472633951439696,0.6062344250461332,0.0,0.0,0,0
44,7,1,1,1,-0.9067361951197193,1,0,0,-0.5703463575833866,5,0.37232182122079577,-0.13972611064458876,0.0,0.0,0,0
49,1,1,0,0,-0.7315821808296191,0,0,0,-0.5703463575833866,5,-0.7370550654036442,-0.13972611064458876,0.0,0.0,0,0
46,0,1,3,0,-0.6404061185964163,0,0,0,-0.5703463575833866,5,-0.17149037810491008,-0.13972611064458876,0.0,0.0,0,0
56,4,1,2,0,-1.6457421732204156,1,1,0,-0.5703463575833866,5,1.0393981190603283,-0.13972611064458876,0.0,0.0,0,0
43,9,1,1,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,-0.36726276986216416,-0.13972611064458876,0.0,0.0,0,0
46,9,2,1,0,0.2689551336768433,1,0,0,-0.5703463575833866,5,-0.06272793823976891,-0.13972611064458876,0.0,0.0,0,0
55,5,1,1,0,0.4573056832901702,0,0,0,-0.5703463575833866,5,2.8158513035243002,-0.13972611064458876,0.0,0.0,0,0
35,4,2,2,0,-0.7315821808296191,0,1,0,-0.5703463575833866,5,-0.969081603782612,0.6062344250461332,0.0,0.0,0,0
56,3,1,0,0,-0.7315821808296191,1,1,0,-0.5703463575833866,5,-0.628292625538503,-0.13972611064458876,0.0,0.0,0,0
44,9,1,2,0,0.28934977917637555,1,0,0,-0.5703463575833866,5,-1.1431015075668378,-0.13972611064458876,0.0,0.0,0,0
29,7,2,1,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,0.7928699220326749,-0.13972611064458876,0.0,0.0,0,0
56,2,1,2,0,-0.6835947796542492,0,1,0,-0.5703463575833866,5,-0.5920384789167893,-0.13972611064458876,0.0,0.0,0,0
52,7,1,1,0,-0.7255837556826978,1,1,0,-0.5703463575833866,5,-0.8023125293227288,-0.13972611064458876,0.0,0.0,0,0
42,4,1,2,0,-0.15093462660764329,1,0,0,-0.5703463575833866,5,-0.4397710631055916,-0.13972611064458876,0.0,0.0,0,0
58,0,1,1,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,-0.6427942841871884,-0.13972611064458876,0.0,0.0,0,0
35,0,2,1,0,-0.5624265916864402,0,0,0,-0.5703463575833866,5,-0.42526940445690614,-0.13972611064458876,0.0,0.0,0,0
30,1,1,0,0,-0.6895932048011705,1,0,0,-0.5703463575833866,5,1.1699130468984977,-0.13972611064458876,0.0,0.0,0,0
50,4,1,2,0,-0.27210281457545227,0,1,0,-0.5703463575833866,5,2.156025835009111,-0.13972611064458876,0.0,0.0,0,0
38,9,2,2,0,-0.7315821808296191,0,1,0,-0.5703463575833866,5,0.4013251385181667,-0.13972611064458876,0.0,0.0,0,0
38,7,1,1,0,-0.7315821808296191,1,1,0,-0.5703463575833866,5,-0.14973789013188185,-0.13972611064458876,0.0,0.0,0,0
44,3,1,0,0,-0.6464045437433376,1,0,0,-0.5703463575833866,5,0.33606767459908204,-0.13972611064458876,0.0,0.0,0,0
45,4,1,2,0,1.9317185844034104,1,0,0,-0.5703463575833866,5,-0.5557843322950755,-0.13972611064458876,0.0,0.0,0,0
59,1,2,0,0,-0.8347550933566644,0,0,0,-0.5703463575833866,5,-1.367877216621463,-0.13972611064458876,0.0,0.0,0,0
49,1,2,1,0,-0.9655207615595474,1,0,0,-0.5703463575833866,5,-1.0198374090530111,-0.13972611064458876,0.0,0.0,0,0
39,1,1,0,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,-0.6355434548628457,-0.13972611064458876,0.0,0.0,0,0
37,4,1,2,0,-0.028566753610450045,1,0,0,-0.5703463575833866,5,-0.46152355107861986,-0.13972611064458876,0.0,0.0,0,0
55,7,1,1,0,0.03861560803506781,1,0,0,-0.5703463575833866,5,0.19830191743656989,-0.13972611064458876,0.0,0.0,0,0
41,0,1,1,0,-0.1461358864901063,0,1,1,-0.5703463575833866,5,-0.1932428660779383,-0.13972611064458876,0.0,0.0,0,0
48,1,0,0,0,-0.7315821808296191,0,0,0,-0.5703463575833866,5,0.8653782152761024,-0.13972611064458876,0.0,0.0,0,0
59,5,1,1,0,0.7680241059006903,0,1,1,-0.5703463575833866,5,-1.0415898970260393,-0.13972611064458876,0.0,0.0,0,0
52,4,1,2,0,0.10579796968058568,1,0,0,-0.5703463575833866,5,0.06053616027405774,-0.13972611064458876,0.0,0.0,0,0
55,9,0,2,0,2.685120782856718,1,1,0,-0.5703463575833866,5,-0.6065401375654748,-0.13972611064458876,0.0,0.0,0,0
59,5,1,3,0,-0.5180382455992231,1,0,1,-0.5703463575833866,5,0.9088831912221589,-0.13972611064458876,0.0,0.0,0,0
31,0,1,1,0,1.2610946529776161,1,0,0,-0.5703463575833866,5,-0.7588075533766724,-0.13972611064458876,0.0,0.0,0,0
37,7,1,1,0,-1.4525928834895518,1,0,0,-0.5703463575833866,5,0.038783672301029505,-0.13972611064458876,0.0,0.0,0,0
37,4,0,1,0,1.0055617417187712,1,0,0,-0.5703463575833866,5,-0.969081603782612,-0.13972611064458876,0.0,0.0,0,0
26,3,2,1,0,-0.6200114730968841,0,0,0,-0.5703463575833866,5,0.365070991896453,0.6062344250461332,0.0,0.0,0,0
33,3,1,0,0,-0.4772489546001586,1,0,0,-0.5703463575833866,5,0.4013251385181667,-0.13972611064458876,0.0,0.0,0,0
37,4,1,2,0,-0.17252895713655975,1,0,0,-0.5703463575833866,5,-0.8168141879714144,-0.13972611064458876,0.0,0.0,0,0
47,9,1,1,0,-0.3260886408977434,0,1,0,-0.5703463575833866,5,1.0103948017629572,-0.13972611064458876,0.0,0.0,0,0
55,1,0,0,0,-0.2397113187820776,0,1,0,-0.5703463575833866,5,0.11854279486879969,-0.13972611064458876,0.0,0.0,0,0
28,1,1,0,0,-0.053760139227519245,0,0,0,-0.5703463575833866,5,-0.11348374351016813,-0.13972611064458876,0.0,0.0,0,0
50,9,2,2,0,1.4758382732373962,1,0,0,-0.5703463575833866,5,-0.14973789013188185,-0.13972611064458876,0.0,0.0,0,0
40,0,2,1,0,-0.9547235962950892,1,1,0,-0.5703463575833866,5,-0.36726276986216416,-0.13972611064458876,0.0,0.0,0,0
35,9,1,1,0,-0.7315821808296191,0,0,0,-0.5703463575833866,5,0.48108426108593694,-0.13972611064458876,0.0,0.0,0,0
54,5,1,0,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,-0.33100862324045044,-0.13972611064458876,0.0,0.0,0,0
35,7,1,2,0,-0.4196640731897147,1,0,0,-0.5703463575833866,5,-0.5122793563490191,-0.13972611064458876,0.0,0.0,0,0
54,3,1,0,0,-0.3584801366911181,1,0,1,-0.5703463575833866,5,1.923999296630143,-0.13972611064458876,0.0,0.0,0,0
44,6,1,2,0,-0.21571761819439267,1,0,0,-0.5703463575833866,5,0.11854279486879969,-0.13972611064458876,0.0,0.0,0,0
40,1,1,1,0,-0.5180382455992231,1,0,0,-0.5703463575833866,5,2.8303529621729857,-0.13972611064458876,0.0,0.0,0,0
46,7,1,0,0,0.26415639355930637,1,1,0,-0.5703463575833866,5,0.04603450162537225,-0.13972611064458876,0.0,0.0,0,0
34,1,1,1,0,-0.5432316312162923,1,0,0,-0.5703463575833866,5,0.35782016257211025,-0.13972611064458876,0.0,0.0,0,0
49,9,1,1,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,-0.1932428660779383,-0.13972611064458876,0.0,0.0,0,0
45,7,1,1,0,-0.7315821808296191,0,0,0,-0.5703463575833866,5,-0.7153025774306159,-0.13972611064458876,0.0,0.0,0,0
31,9,2,2,0,0.10339859962181717,0,1,0,-0.5703463575833866,5,-0.14973789013188185,-0.13972611064458876,0.0,0.0,0,0
32,7,2,1,0,-0.7315821808296191,0,1,0,-0.5703463575833866,5,0.9306356791951871,-0.13972611064458876,0.0,0.0,0,0
37,1,1,1,0,0.538884265288299,1,0,0,-0.5703463575833866,5,-0.8023125293227288,-0.13972611064458876,0.0,0.0,0,0
40,2,1,0,0,-0.7315821808296191,1,0,0,-0.5703463575833866,5,0.48108426108593694,-0.13972611064458876,0.0,0.0,0,0
36,9,1,3,0,0.17537970138487202,0,0,0,-0.5703463575833866,5,1.38743792662878,0.6062344250461332,0.0,0.0,0,0
45,1,1,3,0,-0.18212643737163373,1,1,0,-0.5703463575833866,5,-0.4325202337812489,-0.13972611064458876,0.0,0.0,0,0
31,7,2,0,1,-1.1598697363197954,1,1,0,-0.5703463575833866,5,0.07503781892274324,-0.13972611064458876,0.0,0.0,0,0
58,4,1,0,0,2.5903456655353625,1,0,0,-0.5703463575833866,5,-0.8023125293227288,-0.13972611064458876,0.0,0.0,0,0
35,9,1,1,0,-0.15213431163702754,1,0,0,-0.5703463575833866,5,-0.287503647294394,-0.13972611064458876,0.0,0.0,0,0
50,7,1,1,0,-0.7255837556826978,0,1,0,-0.5703463575833866,5,-0.06272793823976891,-0.13972611064458876,0.0,0.0,0,0
36,1,1,0,0,-1.4609906786952416,1,0,0,-0.5703463575833866,5,-0.5050285270246763,-0.13972611064458876,0.0,0.0,0,0
39,2,1,2,0,-0.6320083233907265,1,0,0,-0.5703463575833866,5,-0.08448042621279715,-0.13972611064458876,0.0,0.0,0,0
38,1,1,1,0,-0.6308086383613423,0,1,1,-0.5703463575833866,5,0.8943815325734733,-0.13972611064458876,0.0,0.0,0,0
42,3,1,3,0,-0.36927730195557634,1,0,0,-0.5703463575833866,5,0.9958931431142718,-0.13972611064458876,0.0,0.0,0,0
32,7,1,3,0,-0.7039894251537814,0,0,0,-0.5703463575833866,5,1.5977119770347195,-0.13972611064458876,0.0,0.0,0,0
38,4,0,2,0,-0.3128921055745167,1,0,0,-0.5703463575833866,5,-0.3890152578351924,-0.13972611064458876,0.0,0.0,0,0
35,4,1,2,0,-0.40526785283710376,1,1,0,-0.5703463575833866,5,-0.30200530594307945,-0.13972611064458876,0.0,0.0,0,0
30,7,1,1,0,-0.7267834407120821,1,0,0,-0.5703463575833866,5,-0.12073457283451086,-0.13972611064458876,0.0,0.0,0,0
25,4,2,2,0,-0.7195853305357767,0,0,0,-0.5703463575833866,5,2.4968148132532195,-0.13972611064458876,0.0,0.0,0,0
31,1,0,1,0,0.3673293060863516,1,1,0,-0.5703463575833866,5,-0.23674784202399476,-0.13972611064458876,0.0,0.0,0,0
29,0,1,1,0,-0.6200114730968841,1,1,0,-0.5703463575833866,5,-0.31650696459176497,1.3521949607368553,0.0,0.0,0,0
44,4,1,1,1,-0.7315821808296191,1,0,0,-0.5703463575833866,5,-0.7878108706740433,-0.13972611064458876,0.0,0.0,0,0
